path,name,bg_color,t_pos,t_x,t_y,t_ori,d_ori,t_color,d_color,t_shape,d_shape,t_height,d_height,t_height2,d_height2,t_width,d_width
orientations,image_rectangle_120_170.png,#ffffff,28,956.350600038049,511.43711561929626,120,170,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_60.png,#ffffff,35,936.3605084104512,651.7531560414577,120,60,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_180.png,#ffffff,15,70.60587610808268,354.9994399387583,120,180,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_50.png,#ffffff,21,947.5243034100322,363.7165369441494,120,50,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_190.png,#ffffff,45,378.84352175763263,952.6477607832979,120,190,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_40.png,#ffffff,41,807.9676111044344,797.1291229352588,120,40,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_200.png,#ffffff,17,362.9739225538416,380.22410482613145,120,200,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_30.png,#ffffff,40,667.3388603256951,794.1650607809196,120,30,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_210.png,#ffffff,45,366.2695370793706,955.0216225814858,120,210,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_125.png,#ffffff,9,232.54502509428903,208.9572899219088,135,125,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_145.png,#ffffff,10,361.7400309026413,223.48543578427416,135,145,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_115.png,#ffffff,36,59.9940763209335,812.1452178675706,135,115,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_155.png,#ffffff,19,645.1743806848323,368.46169805800804,135,155,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_105.png,#ffffff,31,372.7834392155612,659.2912865150789,135,105,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_165.png,#ffffff,27,815.0247305639598,498.6269845501397,135,165,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_95.png,#ffffff,30,211.02034513533337,649.2052021551589,135,95,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_175.png,#ffffff,49,959.0831134946252,938.6437289104131,135,175,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_85.png,#ffffff,39,522.037528428771,795.2600620335554,135,85,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_185.png,#ffffff,41,816.8123854038784,812.9986964148409,135,185,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_75.png,#ffffff,39,521.8271594614489,803.9884306380319,135,75,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_195.png,#ffffff,37,232.37499095329167,805.2733571502845,135,195,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_65.png,#ffffff,15,80.31817182228409,377.23097681699835,135,65,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_205.png,#ffffff,28,944.8955956961336,508.71304722880666,135,205,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_55.png,#ffffff,42,958.5743233106585,793.4304086387058,135,55,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_215.png,#ffffff,26,672.4758071731866,521.9234544711401,135,215,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_45.png,#ffffff,13,808.5507386542024,223.03246207346933,135,45,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_135_225.png,#ffffff,24,361.1937911799253,510.348704644275,135,225,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_140.png,#ffffff,6,798.1400290171955,72.80240349093367,150,140,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_160.png,#ffffff,12,662.3021995361703,217.5798051909684,150,160,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_130.png,#ffffff,44,210.94447346071846,949.6858476087048,150,130,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_170.png,#ffffff,45,375.21276141528756,950.8655628086838,150,170,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_120.png,#ffffff,46,518.4201581352554,938.0894832413165,150,120,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_180.png,#ffffff,36,74.22808739308931,816.9712465681943,150,180,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_110.png,#ffffff,31,379.5613301924696,659.6362250719574,150,110,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_190.png,#ffffff,29,61.44806958037009,653.918483926027,150,190,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_100.png,#ffffff,35,962.2365860066951,643.6407797557098,150,100,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_200.png,#ffffff,42,954.1838886545823,816.6342892629939,150,200,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_90.png,#ffffff,35,962.9271460307335,657.6425425237642,150,90,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_210.png,#ffffff,36,76.8714158836136,818.1280024587172,150,210,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_80.png,#ffffff,42,939.6878163610553,810.6441822029656,150,80,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_220.png,#ffffff,21,947.8590914031229,373.1565304705638,150,220,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_70.png,#ffffff,27,796.4240327953657,504.8348635852267,150,70,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_230.png,#ffffff,48,812.411918758024,940.2924933273363,150,230,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_60.png,#ffffff,27,798.3896688317767,520.5137301044077,150,60,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_150_240.png,#ffffff,49,963.9661135647824,950.4779480322123,150,240,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_155.png,#ffffff,47,662.1034792301454,954.4960162120872,165,155,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_175.png,#ffffff,38,365.38011997647095,798.1290461098108,165,175,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_145.png,#ffffff,35,956.1987630009064,643.885083693222,165,145,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_185.png,#ffffff,32,524.8460716873268,647.5314023733097,165,185,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_135.png,#ffffff,3,353.7624860710594,79.97373837007719,165,135,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_195.png,#ffffff,13,809.2886158343463,225.76842559673918,165,195,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_125.png,#ffffff,24,370.70530728696576,526.1831820256496,165,125,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_205.png,#ffffff,3,380.66363002459974,80.23517413286949,165,205,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_115.png,#ffffff,11,506.9319481453489,210.46432528053396,165,115,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_215.png,#ffffff,10,370.705057158001,229.981206436275,165,215,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_105.png,#ffffff,45,364.21708979238053,943.8311012814048,165,105,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_225.png,#ffffff,1,61.699038420801145,62.58926666523301,165,225,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_95.png,#ffffff,32,508.00867865256305,666.0395245342341,165,95,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_235.png,#ffffff,18,515.8307378730175,371.3336949823944,165,235,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_85.png,#ffffff,7,945.971460832949,68.75121830843571,165,85,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_245.png,#ffffff,24,377.6628009425058,524.7053391970815,165,245,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_75.png,#ffffff,9,223.4549933620017,233.20501186569658,165,75,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_165_255.png,#ffffff,28,956.1874730666378,503.83824270258754,165,255,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_tree_0_-10.png,#ffffff,29,62.42640858026817,652.7924393124392,0,-10,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_10.png,#ffffff,29,73.49633333414495,662.5400162336807,0,10,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_-20.png,#ffffff,3,364.6497220971528,75.37623444318311,0,-20,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_20.png,#ffffff,18,505.6209583732739,354.49829220701315,0,20,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_-30.png,#ffffff,43,78.11598385620442,950.9945703798768,0,-30,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_30.png,#ffffff,16,206.3095056643374,352.29503057963757,0,30,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_-40.png,#ffffff,43,81.17220880933309,952.9885168857661,0,-40,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_40.png,#ffffff,44,225.22766050278526,950.9680379785734,0,40,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_-50.png,#ffffff,25,504.9163473409336,508.5396167892003,0,-50,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_50.png,#ffffff,21,951.954528010534,363.9805601619392,0,50,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_-60.png,#ffffff,31,374.6917941114627,655.3175239266538,0,-60,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_60.png,#ffffff,22,58.85573705640083,508.9734076704017,0,60,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_-70.png,#ffffff,30,217.29831882037954,670.7137992404303,0,-70,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_70.png,#ffffff,41,803.415423294301,808.4049721619778,0,70,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_-80.png,#ffffff,4,503.51842874968725,61.34770633438123,0,-80,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_80.png,#ffffff,18,526.2109696831635,369.27365557597636,0,80,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_-90.png,#ffffff,29,78.09388078066667,652.8290174039133,0,-90,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_0_90.png,#ffffff,43,69.21823965897912,937.8607898683535,0,90,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_5.png,#ffffff,18,512.0880567914182,372.5257486268091,15,5,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_25.png,#ffffff,4,497.2390866657273,71.05839317116855,15,25,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_-5.png,#ffffff,40,654.0599310368475,794.0394904119631,15,-5,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_35.png,#ffffff,11,511.6170777079667,227.3458967037778,15,35,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_-15.png,#ffffff,39,501.7718229036649,802.9017850589593,15,-15,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_45.png,#ffffff,11,500.8089703172725,207.4684719143579,15,45,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_-25.png,#ffffff,36,85.05812034423798,805.5188567525452,15,-25,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_55.png,#ffffff,13,814.4850889993452,205.88667416323037,15,55,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_-35.png,#ffffff,11,516.6841524227642,221.53595315204905,15,-35,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_65.png,#ffffff,7,942.7055554670087,69.54928500461375,15,65,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_-45.png,#ffffff,3,371.18436041528906,86.2488130368638,15,-45,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_75.png,#ffffff,42,953.1445253157641,791.8876888203073,15,75,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_-55.png,#ffffff,43,81.43807117966054,944.8260530848916,15,-55,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_85.png,#ffffff,24,379.9913466317711,525.4996490318878,15,85,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_-65.png,#ffffff,32,506.29134980784283,669.0036418160655,15,-65,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_95.png,#ffffff,23,232.4509121616276,518.5497955546005,15,95,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_-75.png,#ffffff,39,521.4966004381976,810.454464831979,15,-75,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_15_105.png,#ffffff,10,376.1769554682205,223.12360146617172,15,105,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_20.png,#ffffff,30,218.02503587352786,672.5588004764364,30,20,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_40.png,#ffffff,31,372.766619629088,646.7565984316875,30,40,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_10.png,#ffffff,45,375.2364573086166,963.6519558665284,30,10,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_50.png,#ffffff,1,83.19475170001219,83.72014701598654,30,50,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_0.png,#ffffff,48,809.9434673233178,965.8254472140262,30,0,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_60.png,#ffffff,20,801.2284960082653,372.35709534193643,30,60,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_-10.png,#ffffff,32,501.8316238684648,657.6465697909673,30,-10,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_70.png,#ffffff,2,213.67763612643034,66.69508938441946,30,70,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_-20.png,#ffffff,31,379.58142527788146,651.9824426136847,30,-20,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_80.png,#ffffff,25,526.3650804579945,499.7579221151052,30,80,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_-30.png,#ffffff,7,944.5986169637002,61.16856174455879,30,-30,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_90.png,#ffffff,27,802.861560896855,502.0857478130796,30,90,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_-40.png,#ffffff,7,957.7672766901964,82.22770109788667,30,-40,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_100.png,#ffffff,12,671.5521370362796,233.3421883077919,30,100,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_-50.png,#ffffff,28,946.939107881235,513.6735300519102,30,-50,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_110.png,#ffffff,6,807.5400910142985,74.75066759514596,30,110,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_-60.png,#ffffff,26,668.6347910934192,520.7820745531785,30,-60,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_30_120.png,#ffffff,5,659.0901533951953,68.99040845066294,30,120,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_35.png,#ffffff,20,809.321158653749,378.9710445026256,45,35,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_55.png,#ffffff,44,207.63629559283396,952.3328049783626,45,55,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_25.png,#ffffff,12,664.4441410979501,231.24763310257225,45,25,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_65.png,#ffffff,43,76.10978133836865,955.384618458908,45,65,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_15.png,#ffffff,48,804.8702349168985,939.4540290502067,45,15,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_75.png,#ffffff,4,501.22963505535483,63.27093482346025,45,75,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_5.png,#ffffff,37,214.29111682784207,813.1476391287305,45,5,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_85.png,#ffffff,15,85.68109486345874,359.21969024689076,45,85,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_-5.png,#ffffff,43,70.07861766409036,958.2573897564677,45,-5,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_95.png,#ffffff,39,504.29116030780096,791.0233905242076,45,95,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_-15.png,#ffffff,25,516.5588482892556,499.7688974488318,45,-15,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_105.png,#ffffff,40,657.8006458958548,790.5905164085832,45,105,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_-25.png,#ffffff,8,60.68829530375986,231.97102171886547,45,-25,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_115.png,#ffffff,12,651.0690671163193,211.39978072187515,45,115,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_-35.png,#ffffff,42,937.9268965469151,803.0548494358654,45,-35,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_125.png,#ffffff,47,653.1926952879121,953.5851992462042,45,125,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_-45.png,#ffffff,39,515.007800922152,816.4308872234494,45,-45,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_45_135.png,#ffffff,4,511.8847386038592,78.6772054841083,45,135,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_50.png,#ffffff,32,499.8699428128376,666.9645064824617,60,50,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_70.png,#ffffff,46,499.2745538960726,957.6576457878316,60,70,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_40.png,#ffffff,35,952.2379215219131,658.5136265452006,60,40,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_80.png,#ffffff,23,218.94083512825898,511.89696649999166,60,80,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_30.png,#ffffff,39,524.5343301815686,811.6560323024858,60,30,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_90.png,#ffffff,39,504.7688642864249,811.2819117972218,60,90,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_20.png,#ffffff,8,82.22891036202671,232.3644692077068,60,20,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_100.png,#ffffff,42,939.9684696786694,791.2171975470134,60,100,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_10.png,#ffffff,17,362.1153417610721,355.1456710279454,60,10,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_110.png,#ffffff,2,217.69571740697572,65.2338891137531,60,110,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_0.png,#ffffff,5,657.5259104179781,84.58707079321034,60,0,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_120.png,#ffffff,40,669.1045767609694,810.1179275034414,60,120,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_-10.png,#ffffff,8,74.55432685979396,226.15112336148343,60,-10,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_130.png,#ffffff,3,376.56510552433457,85.1213572974636,60,130,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_-20.png,#ffffff,18,498.83897189709853,350.91876834215935,60,-20,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_140.png,#ffffff,22,69.97765113906672,514.8751833022734,60,140,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_-30.png,#ffffff,48,809.7578802163089,942.9758717960132,60,-30,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_60_150.png,#ffffff,15,68.44673616347701,370.8124118804412,60,150,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_65.png,#ffffff,20,801.8716895810592,358.0241215471803,75,65,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_85.png,#ffffff,48,813.9938937179245,936.7637961859601,75,85,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_55.png,#ffffff,28,941.081100909125,521.1875541250521,75,55,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_95.png,#ffffff,5,666.1736201436269,59.176894974056566,75,95,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_45.png,#ffffff,25,508.959675656935,522.2130814369084,75,45,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_105.png,#ffffff,20,805.5404773675224,361.0512056139853,75,105,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_35.png,#ffffff,2,207.43123591344715,61.84990188846214,75,35,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_115.png,#ffffff,19,655.2725306879743,373.75313601506593,75,115,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_25.png,#ffffff,9,217.8456992891684,209.08027419619597,75,25,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_125.png,#ffffff,20,810.7884130759148,362.02294956574895,75,125,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_15.png,#ffffff,23,217.70376649110213,499.49597272352935,75,15,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_135.png,#ffffff,10,352.91495508246663,222.98077096275117,75,135,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_5.png,#ffffff,15,58.33128060202051,357.7317269538311,75,5,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_145.png,#ffffff,43,74.07249264648117,958.7426371305783,75,145,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_-5.png,#ffffff,23,226.61504391901462,514.621488406816,75,-5,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_155.png,#ffffff,6,798.5729491007719,85.53670695596,75,155,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_-15.png,#ffffff,26,665.7517124834241,508.5853264538248,75,-15,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_75_165.png,#ffffff,10,354.7507282911052,204.72631138406777,75,165,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_80.png,#ffffff,6,790.921824742584,64.33893751799903,90,80,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_100.png,#ffffff,43,70.7437212544106,945.8447053381269,90,100,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_70.png,#ffffff,38,363.95489663073636,813.4832779561042,90,70,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_110.png,#ffffff,9,227.71256052618995,217.23019278762763,90,110,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_60.png,#ffffff,48,799.0430328141261,963.5886609210468,90,60,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_120.png,#ffffff,46,523.5126214859895,958.7619728027275,90,120,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_50.png,#ffffff,27,790.5338180459266,518.6977308917822,90,50,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_130.png,#ffffff,48,802.7494305771288,962.9769443120297,90,130,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_40.png,#ffffff,3,367.81727799502613,58.84071541291969,90,40,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_140.png,#ffffff,31,377.8548587026072,650.9903992592125,90,140,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_30.png,#ffffff,12,657.3560486926172,223.0620857623996,90,30,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_150.png,#ffffff,7,939.9644234739737,74.00826454980096,90,150,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_20.png,#ffffff,17,365.3542957245974,366.01522025676996,90,20,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_160.png,#ffffff,20,815.4120988324046,365.6369748547061,90,160,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_10.png,#ffffff,3,373.308940123035,70.37993476621894,90,10,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_170.png,#ffffff,5,666.6702216637517,86.29414412052945,90,170,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_0.png,#ffffff,31,365.9180320699214,647.3708443234492,90,0,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_90_180.png,#ffffff,25,507.0288505843903,508.14682904694587,90,180,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_105_95.png,#ffffff,34,808.3103523606251,673.1255601995738,105,95,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_105_115.png,#ffffff,40,664.9904351119645,818.105153268372,105,115,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_105_85.png,#ffffff,27,818.002664179823,510.1728140089476,105,85,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_105_125.png,#ffffff,5,648.8896043118872,85.99663327260575,105,125,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_105_75.png,#ffffff,13,810.2611421990858,218.4568545386168,105,75,#023858,#023858,tree,tree,75,75,50,50,75,75
orientations,image_tree_105_135.png,#ffffff,38,372.62609430753264,799.6967645220318,105,135,#023858,#023858,tree,tree,75,75,50,50,75,75
